paperId,title,referenceCount,citationCount,publicationDate,venue,year,fieldsOfStudy
bf8f775953435810c8a1e93c11dcf4ee13e6ac67,Mouse2Vec: Learning Reusable Semantic Representations of Mouse Behaviour,78.0,4.0,2024-05-11,International Conference on Human Factors in Computing Systems,2024.0,['Computer Science']
cb2f11667a9c2d190d4bb5e5f40f521508a67f06,SalChartQA: Question-driven Saliency on Information Visualisations,74.0,0.0,2024-05-11,International Conference on Human Factors in Computing Systems,2024.0,['Computer Science']
a863d406e206f184946dfc8437fbe45406a11f7d,DPGazeSynth: Enhancing eye-tracking virtual reality privacy with differentially private data synthesis,50.0,3.0,2024-05-01,Information Sciences,2024.0,['Computer Science']
d98e1f152221c7c02d6cf9c4593bd861794e459e,DiffGaze: A Diffusion Model for Continuous Gaze Sequence Generation on 360{\deg} Images,49.0,1.0,2024-03-26,,2024.0,['Computer Science']
6ec711bdee0a56c023957618552881f0291964c4,Context-Aware Head-and-Eye Motion Generation with Diffusion Model,59.0,1.0,2024-03-16,IEEE Conference on Virtual Reality and 3D User Interfaces,2024.0,['Computer Science']
7bcf9ea4a4f4236cd1ccc4f3b11b47006b495499,GazeMotion: Gaze-guided Human Motion Forecasting,23.0,1.0,2024-03-14,arXiv.org,2024.0,['Computer Science']
bf1bac3d227c2e4c292989c1fbb0e86eb72be69f,"PLUME: Record, Replay, Analyze and Share User Behavior in 6DoF XR Experiences",79.0,3.0,2024-03-04,IEEE Transactions on Visualization and Computer Graphics,2024.0,"['Computer Science', 'Medicine']"
b96281bfa9b5ce5b2b7bc638fd2d407985a46f60,Pose2Gaze: Eye-body Coordination during Daily Activities for Gaze Prediction from Full-body Poses,53.0,4.0,2023-12-19,,2023.0,['Computer Science']
91f679d136131bdf6a3d9e02673a026ed58ba0d4,GazeMoDiff: Gaze-guided Diffusion Model for Stochastic Human Motion Prediction,71.0,4.0,2023-12-19,arXiv.org,2023.0,['Computer Science']
90eb30a7e2877e6070e8c25563bf37af5abd1198,SUPREYES: SUPer Resolutin for EYES Using Implicit Neural Representation Learning,81.0,7.0,2023-10-29,ACM Symposium on User Interface Software and Technology,2023.0,['Computer Science']
759bdaf457add1af5e6eb984baaae404fb911d19,The Shortest Route is Not Always the Fastest: Probability-Modeled Stereoscopic Eye Movement Completion Time in VR,83.0,2.0,2023-09-26,ACM Transactions on Graphics,2023.0,['Computer Science']
4912831c82df0cfb693246e3182b1d6c14933ef1,GuideRender: large-scale scene navigation based on multi-modal view frustum movement prediction,37.0,8.0,2023-06-26,The Visual Computer,2023.0,['Computer Science']
da06cf349d3adada5d780aae45ae1ac4119cd9aa,A Deep Learning Architecture for Egocentric Time-to-Saccade Prediction using Weibull Mixture-Models and Historic Priors,73.0,0.0,2023-05-30,Eye Tracking Research & Application,2023.0,['Computer Science']
0cbd5886cbca03b4f1fab1ea5a9dd02938ebd337,Eye-tracked Virtual Reality: A Comprehensive Survey on Methods and Privacy Challenges,358.0,10.0,2023-05-23,arXiv.org,2023.0,['Computer Science']
57079ae0c3b5b7678363d5f2dafb67f2a17d680b,Practical Perception-Based Evaluation of Gaze Prediction for Gaze Contingent Rendering,33.0,0.0,2023-05-17,Proc. ACM Hum. Comput. Interact.,2023.0,['Computer Science']
8e8cc61abbbadddba23a56c20fb9bc738d2824f0,"The Metaverse as a Virtual Model of Platform Urbanism: Its Converging AIoT, XReality, Neurotech, and Nanobiotech and Their Applications, Challenges, and Risks",269.0,12.0,2023-05-11,Smart Cities,2023.0,
422caad4c216f8028edfbcec7a29e81bd22956c4,"Metaverse for Digital Anti-Aging Healthcare: An Overview of Potential Use Cases Based on Artificial Intelligence, Blockchain, IoT Technologies, Its Challenges, and Future Directions",77.0,29.0,2023-04-20,Applied Sciences,2023.0,
551c7ab29a1da4460714b07fdfdc914c6d64384e,When XR and AI Meet - A Scoping Review on Extended Reality and Artificial Intelligence,446.0,18.0,2023-04-19,International Conference on Human Factors in Computing Systems,2023.0,['Computer Science']
794f866f0e1718edfb2d222b61ba60bea4a18d83,Vergence Matching: Inferring Attention to Objects in 3D Environments for Gaze-Assisted Selection,67.0,14.0,2023-04-19,International Conference on Human Factors in Computing Systems,2023.0,['Computer Science']
8332fcc91127f55c9274c1a4030e57e3589ebe39,Exploring Natural Language Processing Methods for Interactive Behaviour Modelling,76.0,1.0,2023-03-28,IFIP TC13 International Conference on Human-Computer Interaction,2023.0,['Computer Science']
ce325c7f4da3c6c5bea375e990f08f7302c37777,Motor “laziness” constrains fixation selection in real-world tasks,76.0,8.0,2023-02-14,bioRxiv,2023.0,"['Medicine', 'Biology']"
2ef8443396f9d31000d1524acb260a7e6a7191bb,Need of 6G for the Metaverse Realization,150.0,13.0,2022-12-28,arXiv.org,2022.0,['Computer Science']
b5414d75945d8338d226b7cba27e8ac00454826e,Semantic-assisted Unified Network for Feature Point Extraction and Matching,34.0,0.0,2022-12-27,International Conference on Virtual Reality Continuum and its Applications in Industry,2022.0,['Computer Science']
756f9220b7562fc80bbe06e12791e1b51babb9b5,Federated Learning for Appearance-based Gaze Estimation in the Wild,50.0,10.0,2022-11-14,Gaze Meets ML,2022.0,['Computer Science']
356f6163382efd0998b35a31ebe9a7cf47cea2d7,A review study on eye-tracking technology usage in immersive virtual reality learning environments,65.0,36.0,2022-11-01,Comput. Educ.,2022.0,['Computer Science']
b9b810c6cac27ae27298a50351002bddf88d137d,Optimizing the Timing of Intelligent Suggestion in Virtual Reality,76.0,10.0,2022-10-28,ACM Symposium on User Interface Software and Technology,2022.0,['Computer Science']
41c46baec27f942d482e6b7da920a57ba64eebd9,RIDS: Implicit Detection of a Selection Gesture Using Hand Motion Dynamics During Freehand Pointing in Virtual Reality,71.0,7.0,2022-10-28,ACM Symposium on User Interface Software and Technology,2022.0,['Computer Science']
f8ce769316d57b8ed6db69cc998122a0aca1f403,Real-time gaze prediction in virtual reality,32.0,6.0,2022-06-14,MMVE@MMSys,2022.0,['Computer Science']
89e6a072df4056a139735633a0887406da8dfcdc,When do Saccades begin? Prediction of Saccades as a Time-to-Event Problem,54.0,4.0,2022-06-08,Eye Tracking Research & Application,2022.0,['Computer Science']
f84ae94cc4e9abc6ba8fad54958bfa1baa7e14b3,Gaze Mapping for Immersive Virtual Environments Based on Image Retrieval,49.0,1.0,2022-05-03,Frontiers in Virtual Reality,2022.0,['Computer Science']
8e519a144d7e7525a1e97fd20f7be6235b2fc85c,Eye Tracking-based LSTM for Locomotion Prediction in VR,59.0,25.0,2022-03-01,IEEE Conference on Virtual Reality and 3D User Interfaces,2022.0,['Computer Science']
96a35bb48ef7c603ffc6c1e8119bca550fa85dfa,Artificial Intelligence for the Metaverse: A Survey,176.0,331.0,2022-02-15,Engineering applications of artificial intelligence,2022.0,['Computer Science']
d9f66a7b1bebc1fd8589bd813e8eea337f6fd2e1,EHTask: Recognizing User Tasks From Eye and Head Movements in Immersive Virtual Reality,61.0,36.0,2021-12-28,IEEE Transactions on Visualization and Computer Graphics,2021.0,"['Computer Science', 'Medicine']"
739961655ad5dfee0e1fd2f77921b9760b3a447e,Scanpath Prediction on Information Visualisations,88.0,4.0,2021-12-04,IEEE Transactions on Visualization and Computer Graphics,2021.0,"['Medicine', 'Computer Science']"
eb1dff2dd2e9c88cd379b75e6a33467fcf1ba367,ScanGAN360: A Generative Model of Realistic Scanpaths for 360° Images,80.0,49.0,2021-03-25,IEEE Transactions on Visualization and Computer Graphics,2021.0,"['Computer Science', 'Medicine']"
defb7df4246530cd45a6652af7ac8aa9f6ec839a,[DC] Eye Fixation Forecasting in Task-Oriented Virtual Reality,12.0,5.0,2021-03-01,2021 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),2021.0,['Computer Science']
94243c96055d43048c4c1aecb09d51027f4564a5,Pose2Gaze: Generating Realistic Human Gaze Behaviour from Full-body Poses using an Eye-body Coordination Model,50.0,0.0,,arXiv.org,2023.0,['Computer Science']
6cd870bd419bbf96cfa9fa73c0421729c2d7811b,Time-to-Saccade metrics for real-world evaluation,27.0,0.0,,,2022.0,
50c181fc1d7b81910d9794a4c1817680ea0b6978,Metrics for Time-to-Event Prediction of Gaze Events,29.0,0.0,,,2022.0,
c72c396f44b8534c0c536874ca7bbc8bb224d61f,Anticipatory Human-Machine Interaction (Dagstuhl Seminar 22202),37.0,0.0,,Dagstuhl Reports,2022.0,['Computer Science']
6f4937e260f6697d6704fe49a6e4932bf627f336,Research progress of user task prediction and algorithm analysis,30.0,2.0,,,2021.0,
e3cbfb5d7cb6bc9f32da6eeca6e49070dc29c3a2,The Shortest Route Is Not Always the Fastest: Probability-Modeled Stereoscopic Eye Movement Completion Time in VR,77.0,3.0,,,,
5632f92ef921c6d5a4448dafa4a83577ccf5a9fa,Explicit metrics for implicit emotions: investigating physiological and gaze indices of learner emotions,66.0,0.0,2024-12-13,Frontiers in Psychology,2024.0,
60d69e41cc2db35a5ec6ffa828a7dcba32c74401,A roadmap for improving data quality through standards for collaborative intelligence in human-robot applications,78.0,0.0,2024-12-12,Frontiers in Robotics and AI,2024.0,
ea470a0596c6ca66c5573f7e657997899707b66f,The Emotional Design of Street Furniture Based on Kano Modeling,56.0,0.0,2024-12-05,Buildings,2024.0,
facde2c876eadaacada9bdb0299e4f75aa696628,Quantitative Estimation of Driver Cognitive Workload: A Dual-Stage Learning Approach,44.0,0.0,2024-12-01,IEEE transactions on intelligent transportation systems (Print),2024.0,
7970ef4cc2f0678dd6bf2e9037c71652fdf01d2e,Head Pose Estimation Using a Chest-Mounted Camera and Its Evaluation Based on CG Images,21.0,0.0,2024-11-09,2024 Joint 13th International Conference on Soft Computing and Intelligent Systems and 25th International Symposium on Advanced Intelligent Systems (SCIS&ISIS),2024.0,
3ad403a0f0ebffebca499a49649b615d1edfc6d3,Quantifying the Remote Driver’s Interaction with 5G-Enabled Level 4 Automated Vehicles: A Real-World Study,62.0,0.0,2024-11-07,Electronics,2024.0,
97f3a812a431b2695f234c633a4499cc628382a0,Service experience lies in the eye of the beholder: contextualizing extant literature toward integrating eye-tracking in service research,97.0,0.0,2024-11-04,Journal of Services Marketing,2024.0,
4a916cc49cb04a601c92369fde4dc22a8eeb9cc1,Effects of many conflicting objectives on decision-makers’ cognitive burden and decision consistency,69.0,1.0,2024-11-01,European Journal of Operational Research,2024.0,
2bf1b2981d4089579ddd54312248250ec684b8ef,Exploration of recent advances of eye tracking technology in MCI assessment: Opportunities in the context of big data era.,14.0,0.0,2024-11-01,Asian Journal of Psychiatry,2024.0,['Medicine']
92c614c799ae6458ed45476d05a4b62133fb754e,"Biosensing and Biosensors—Terminologies, Technologies, Theories and Ethics",123.0,0.0,2024-11-01,Geography Compass,2024.0,['Medicine']
9e53d5e5ccfbff5a8242cd5f7a6777904b7ea3a9,Voluntary Attention Assessing Tests in Children with Neurodevelopmental Disorders Using Eye Tracking,26.0,0.0,2024-10-31,Children,2024.0,['Medicine']
be7599393195a6660ad7be4ca3a7d9b238652c25,Fast Feature- and Category-Related Parafoveal Previewing Support Free Visual Exploration,64.0,0.0,2024-10-25,Journal of Neuroscience,2024.0,['Medicine']
784be66bafd88ae73c36a1ea0c0776445c09e19c,The Effect of Robot Anthropomorphism on Customers' Attention Activation and Satisfaction,73.0,0.0,2024-10-08,Journal of Consumer Behaviour,2024.0,
89718ad804f9b3e72c8ad19a535b9d0bf61eec32,An integrated framework for eye tracking-assisted task capability recognition of air traffic controllers with machine learning,39.0,1.0,2024-10-01,Advanced Engineering Informatics,2024.0,['Computer Science']
83705c1ff0dfadcda6fe08e42384cb555de9e502,Understanding emotional values of bionic features for educational service robots: A cross-age examination using multi-modal data,107.0,0.0,2024-10-01,Advanced Engineering Informatics,2024.0,['Computer Science']
1b1153608f09500f2da449e4bfce53d9e6997ce4,Dynamic interactions of physiological systems during competitive gaming: insights from network physiology - case report,37.0,0.0,2024-09-11,Frontiers in Network Physiology,2024.0,['Medicine']
202984314cfd9680c0abdf5f45fed1d0f7f221ab,Pupillometry and autonomic nervous system responses to cognitive load and false feedback: an unsupervised machine learning approach,114.0,0.0,2024-08-30,Frontiers in Neuroscience,2024.0,['Medicine']
6762fcc2d8fb1fe17bd9fe38de9b928d09b28d0f,Listen to the Speaker in Your Gaze,25.0,0.0,2024-08-08,"2024 IEEE International Conference on Cybernetics and Intelligent Systems (CIS) and IEEE International Conference on Robotics, Automation and Mechatronics (RAM)",2024.0,['Computer Science']
cc7219ba8c17e6a096348c67cd97d7302c7a1402,Personalized Trajectory-based Risk Prediction on Curved Roads with Consideration of Driver Turning Behavior and Workload,49.0,0.0,2024-08-01,IEEE Transactions on Human-Machine Systems,2024.0,['Computer Science']
91c261120824e73ffd51ad06d76ab6e0ce997f19,Gaze-Based Detection of Thoughts across Naturalistic Tasks Using a PSO-Optimized Random Forest Algorithm,63.0,0.0,2024-07-27,Bioengineering,2024.0,['Medicine']
b23ad0d3a17d25765778d0bb78b12f95ce1a5c56,Integrated Eye-Tracking Response Surface Analysis to Optimize the Design of Garden Landscapes,83.0,1.0,2024-07-12,Land,2024.0,
8e555ebec1651d58133dd5b08c8b81f327d64bae,Integrating Eye Gaze Estimation with the Internet of Medical Things (IoMT) for Individualized and Efficient Healthcare,31.0,0.0,2024-07-12,2024 2nd World Conference on Communication & Computing (WCONF),2024.0,
a837ff6e73e52c4923b15122b85e7c8caf6af4e2,Enhancing image sentiment analysis: A user-centered approach through user emotions and visual features,60.0,2.0,2024-07-01,Information Processing & Management,2024.0,['Computer Science']
f5df033dbdc7d4637daeefa155e91a90e012bd36,Predicting Emotional Experiences through Eye-Tracking: A Study of Tourists’ Responses to Traditional Village Landscapes,67.0,0.0,2024-07-01,Italian National Conference on Sensors,2024.0,"['Computer Science', 'Medicine']"
a1fadc71c306e513fb9f42c57bb630acc63d28f6,Linking Data from Eye-Tracking and Serious Games to NDD Characteristics: A Bibliometric Study,52.0,0.0,2024-06-04,Eye Tracking Research & Application,2024.0,['Computer Science']
62a5fae41eaddb5e9c966524ba915ebd64839a1a,Global Scanpath Encoder: A Transformer-Based Learning Model to Identify Children with Autism Spectrum Disorder,28.0,0.0,2024-05-24,"2024 2nd International Conference on Pattern Recognition, Machine Vision and Intelligent Algorithms (PRMVIA)",2024.0,
b3e3e0c699fe61f512481c7399527323cb67ed8e,From Eye Movements to Personality Traits: A Machine Learning Approach in Blood Donation Advertising,97.0,1.0,2024-05-10,Applied Informatics,2024.0,
a56b1cfac6b4d3d1c02ee678d51e1373ebe004de,CodeGRITS: A Research Toolkit for Developer Behavior and Eye Tracking in IDE,29.0,3.0,2024-04-14,2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),2024.0,['Computer Science']
f324a8a5206db777aeeb62939eb61d719d90a0ee,Privacy Preserving Gaze Estimation Via Federated Learning Adapted To Egocentric Video,26.0,0.0,2024-04-14,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2024.0,['Computer Science']
031dd4e90f89f97bc6df4b726500f5d5564ba5a9,How symbol and text combine to promote sign comprehension: Evidence from eye-tracking,55.0,2.0,2024-04-01,Displays (Guildford),2024.0,['Computer Science']
861de72c572361fa34e4d4968619a282c70504c4,Eye movement analysis for real-world settings using segmented linear regression,60.0,0.0,2024-04-01,Comput. Biol. Medicine,2024.0,"['Computer Science', 'Medicine']"
cb60fd8be47fa3f76c3ab8b331eafceef11aef03,Performance of the Action Observation-Based Brain–Computer Interface in Stroke Patients and Gaze Metrics Analysis,44.0,3.0,2024-03-21,IEEE transactions on neural systems and rehabilitation engineering,2024.0,['Medicine']
b6c84d3dd601b055667815d3d995f340b64be7aa,Gesture Recognition applied to Extended Reality: A Case Study of Online Meeting,13.0,0.0,2024-03-14,International Conference Virtual and Augmented Reality Simulations,2024.0,['Computer Science']
8d3ac01ddd5cf714817a3f355fdf948d45f86315,Eye-tracking AD: Cutting-Edge Web Advertising on Smartphone Aligned with User’s Gaze,29.0,0.0,2024-03-11,2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops),2024.0,['Computer Science']
e0184810acbf1a1452612279d32b86d77c433d63,Assessment of music performance anxiety in a virtual auditorium through the study of ambient lighting and audience distance,30.0,1.0,2024-03-08,Virtual Reality,2024.0,['Computer Science']
