authorId,author
145194819,D. Marinazzo
2243925589,Mitchell J. Valdes-Sosa
2117359069,P. Valdés-Sosa
2150192550,Rongjie Hu
2108939218,Yanming Wang
2250365799,Bensheng Qiu
1526978179,Xiaoxiao Wang
2308351671,Huzheng Yang
2068401919,James Gee
2182163977,Jianbo Shi
2118758099,Yuxiang Shi
2152493714,Peng Yang
2065847512,Rui Lei
2145282859,Zhaoqi Liu
1994463350,Xuanyi Dong
153536179,Xinglin Tao
2060488,Xiangcheng Chu
2156105544,Zhong Lin Wang
2150932442,Xiangyu Chen
48490857,Jeongho Park
4210225,E. Soucy
2027154871,Jennifer A. Segawa
2148324109,Ross W. Mair
3365021,B. Franceschiello
90181649,Simone Rumac
33689256,T. Hilbert
104032523,M. Dziadosz
39443426,G. Degano
5841123,C. Roy
3476797,A. Gaglianese
2207165686,Giovanni Petri
4148603,Jérôme Yerly
48956206,M. Stuber
3451196,Thomas Kober
30990038,Ruud B. van Heeswijk
2239724021,M. Murray
3212405,E. Fornari
6528758,Noriya Watanabe
2048983393,Kosuke Miyoshi
1680762,K. Jimura
1395211472,D. Shimane
41068450,Ruedeerat Keerativittayayut
6258392,K. Nakahara
2056495328,Masaki Takeda
2269367195,S. Ebrahimi
2152052397,J. Tuunanen
2256391760,Ville O. Saarela
2281425732,Marja Honkamo
9901826,N. Huotari
9876278,L. Raitamaa
50039517,V. Korhonen
4812688,Heta Helakari
1947073899,Matti Järvelä
2271539860,Mika Kaakinen
49350293,L. Eklund
48915335,V. Kiviniemi
2008224384,Laura M. Stoinski
2197274850,Jonas Perkuhn
1838629,M. Hebart
1842515,A. Crimi
3141873,O. Collignon
3136019,E. Ricciardi
1787630,U. Hasson
1689155933,Cambria Revsine
1390111156,J. Gonzalez-Castillo
2569921,E. Merriam
1764485,P. Bandettini
11159421,Fernando M. Ramírez
89149590,Simone Viganò
1419243278,Rena Bayramova
34994865,Roberto Bottini
2305734901,Jiachen Sun
2183922417,Lin Fu
2108541537,Wen Zhang
2124207964,Dongjie Li
7979187,M. Zhang
2121197650,Zineng Xu
2156387664,H. Bai
2156387167,P. Ding
2182554355,Kenshu Koiso
2092870361,Anna K Müller
118388005,Kazuaki Akamatsu
2182558128,Sebastian Dresbach
39740036,C. Wiggins
15433600,O. Gulban
2063100178,Rainer Goebel
50411743,Y. Miyawaki
2133251,B. Poser
3330099,L. Huber
52207228,A. Kidder
5074301,E. Silson
145555511,Chris Baker
2109911987,Seren Zhu
50882519,Kaushik J. Lakshminarasimhan
66114383,Nastaran Arfaei
1743170,D. Angelaki
46417037,D. Cucinotta
1746507498,Grant Wallace
101469442,Stephen Polcyn
51168386,Paula P. Brooks
1412950824,A. Mennen
2118760718,Ke Zhao
90071805,Paul S. Scotti
4129380,Sebastian Michelmann
2158260788,Kai Li
1397312794,N. Turk-Browne
153564781,J. Cohen
1780319,K. Norman
2815114,I. Krajbich
46704530,S. Markett
2106772706,D. Nothdurfter
2106771698,Antonia Focsa
1818457,M. Reuter
4074135,P. Jawinski
146921355,Harish Palnitkar
2281315983,Matthew C. Murphy
2274312040,Yi Sui
2733788,K. Glaser
145545282,A. Manduca
2283298447,Kirk M Welker
2298185912,Norbert G. Campeau
2244188003,John Huston
3302213,R. Ehman
144289308,A. Arani
2265219011,Zhuohang Du
3116552,Xumin Huang
2259609253,Yuan Wu
2263888019,Pengcheng Tan
2256945510,Peichun Li
2237209711,Liping Qian
2174525478,Haibo Zhou
2179021038,Samy Tafasca
2238535615,Anshul Gupta
35350754,N. Kojovic
2240542380,Mirko Gelsomini
2450475,T. Maillart
2151886,Michela Papandrea
2238456677,Marie Schaer
1719610,J. Odobez
2110761519,Anshul Gupta
2172465568,Louis Wang
2216701691,Debra Hogue
2219802757,Timothy Sharp
2219802780,Joseph Karch
51940438,Geoffrey Dolinger
2189465507,Alexander Stringer
2027016038,Lacey Schley
2266478943,Adam Bowersox
2266480218,Chris Weaver
2266480196,Dean Hougen
2066585765,Mohammed Sabry
41052836,Anya Belz
2192799836,Yifang Pan
2312444625,Rishabh Agrawal
2300916618,Karan Singh
,Akshay S
2319459282,Yashwanth M V
1753738307,M. N.
2304491098,Jipeng Tian
2073179645,A. J
2276990716,Mengchen Hu
2276769515,Ruosong Chang
2276767549,Xue Sui
2277087393,Min Gao
2221790,K. Alexiev
2198117666,Teodor Vakarelski
2159714475,Filip Novicky
47363526,Thomas Parr
70438543,K. Friston
145316259,M. Berk Mirza
6548073,Noor Sajid
8686137,T. Pathmakumar
3418858,M. R. Elara
1752586094,Braulio Félix Gómez
5337420,B. Ramalingam
82020490,Wojciech Kocki
2327433329,Mariusz Dzieńkowski
4589833,Alexandros A. Lavdas
2320191516,Jingyuan Ren
2069618589,P. Aalto
2268585420,Martin Steinert
2309551948,Hesan Mollajafari
89712885,E. Zarghami
2314222820,Nuray ÖZKARACA ÖZALP
2076297041,Hicran Hanım Halaç
153726383,Marta Rusnak
48419154,Marta Szmigiel
82442682,M. Geniusz
2147153545,Zofia Koszewicz
2276306851,Monika Magdziak-Tokłowicz
2303174972,Astrid Nédée
2303175078,Helena López-Moreno
2303176532,Beatriz Arranz
2303177868,Ester Higueras
2569573,U. Schirpke
48059999,A. Ghermandi
2091905412,Michael Sinclair
2238063060,Derek Van Berkel
2238065284,Nathan Fox
144723861,Leonardo Vargas
6471273,L. Willemen
12425419,R. Shynu
79372538,A. Suseelan
2261685151,Ma Lin
2261671992,Chen
2261517198,Zhang al
2261517028,Yildiz Literature
2261518163,Li Images
2261516702,Li Marcus
2261516600,al Literature
2261518142,Mitsukura Environment
2261795041,Hussein Lin
2261678592,Jiang Chen
2261517428,al Images
1410717916,Ángel J. Fernández-Álvarez
1414874694,Vicente López-Chao
3222651,E. Tasser
2108511528,Ju Hyun Lee
40211094,Michael J. Ostwald
2110064035,Ruoshi Zhang
1423652302,Xiaotong Guo
2113845047,Zhaoyang Fan
122549678,Hong Zhu
2159184055,Xiangyang Chen
2048788628,Mengmeng Wang
51055250,Hanliang Fu
47586262,Aenne Brielmann
2137838087,N. Buras
2306887,N. Salingaros
2148420498,Richard P. Taylor
95968600,Sajal Chowdhury
123426596,Masateru Noguchi
2480505,H. Doloi
2295389141,Zahraa A. Hafedh
2295388169,Hassan Al-Guesbi
1474224175,Pei Xiang
2259921648,Shahzad Ali
2107982709,Jiajia Zhang
2260277796,Soon Ki Jung
2259333099,Huixin Zhou
2288336641,Mohamad Ebrahim Aghili
2295917713,Maryam Imani Arani
2056836048,Min Hou
41154933,Tao Wang
1935992,Yanzhao Su
38764500,Yanping Cai
2130386815,Yiting Wang
2221688458,Mohamad Ebrahim Aghili
144912447,M. Imani
2270440885,Jiawei Xie
2191366511,Zhi Liu
2276743686,Gongyang Li
2189711258,Yingjie Song
72032428,Galip Kartal
2237533726,Hatice Okyar
2056584095,I. Farkas
2308682826,Attila Kovari
1490994034,Mónika Rajcsányi-Molnár
2324919551,Jiarui Hou
2324376948,James F. Lee
2292587334,Stephen Doherty
49884103,M. Javaid
38272234,Abid Haleem
2115329576,R. Singh
2407931,Sakshi Dhall
2317690169,Adrian Urbano
2067842488,Michael Mortimer
2272300485,B. Horan
2190063673,Hans Stefan
31274866,K. Antlej
2068491108,Philipp Stark
2209724150,Alexander J. Jung
2057299393,J. Hahn
2270945122,Richard Göllner
2244331600,Şeyma Ulukök Yıldırım
2129322982,Duygu Sönmez
2129672729,Asmaa Sakr
2295391445,Tariq Abdullah
2240002648,Masahiro Sugimoto
2290054321,Naomi Kaneko
2189045659,Michiko Oyamada
1518687606,Atsumi Tomita
24869332,Mitsue Sato
2047301806,Lisa Hasenbein
2275972502,Ilia Kuzminov
2275970825,Alexey Vokhmin
2275971591,Kristina Sharaeva
48274854,M. Likhanov
2275971009,Angelika Markovnikova
2265679226,A. V. Lyamin
2268861831,Adrian Vulpe-Grigorasi
2212448487,Sean Anthony Byrne
2241537544,Marcus Nyström
47171148,D. Niehorster
1981640,Evan Selinger
2212931661,Ely Altman
2281175,S. Foster
,Tianfu Wang
30587811,Jiazhang Wang
2132007977,O. Cossairt
3161323,F. Willomitzer
143706446,Tao Xu
2115640254,Jiabao Wang
8273859,Gaotian Zhang
2146303434,Ling Zhang
47943355,Yun Zhou
2197090260,Michal Gabay
46991407,T. Schonberg
2183662657,Junghwan Ro
2183728350,Chang Woo Hong
1735044369,S. Pastel
2179061598,Josua Marlok
3292553,N. Bandow
144904322,K. Witte
2159237334,Francisco Javier Rocha Estrada
2117491173,Jessica Alejandra Ruíz-Ramírez
2135229790,Carlos Enrique George-Reyes
1458112518,Leonardo-David Glasserman-Morales
2206843438,Joseph Ferdinand
2305586670,Tianfu Wang
3271808,N. Matsuda
1793812,O. Cossairt
2321203748,Lyazzat Zhaydakbayeva
2072594181,Shihao Cao
2067528607,Beibei Qin
2109013395,Junjie Li
2057446470,Zheng Xiang
2189947025,A. Xu
2294889404,Maarten Leemans
2294889292,Claudia Damiano
2279215610,Johan Wagemans
2248075889,Toby Wise
2248414348,Kara Emery
2320247606,Angela Radulescu
115962599,John G. Nadra
3081588,J. Bengson
2162550403,Alexander B. Morales
2324936,G. Mangun
2164215704,Praveena Singh
4945704,Gwendolyn L Rehrig
2198885191,Yingxi Li
2303428208,Xiaowei Bai
2152787198,Liang Xie
2311084374,Xiaodong Wang
2151233362,Feng Lu
2278836201,Feitian Zhang
2112212982,Ye Yan
2140620437,Erwei Yin
2213992343,Zhiming Hu
2277727584,Guanhua Zhang
2310662156,Zheming Yin
145839031,D. Haeufle
2275138925,Syn Schmitt
2237786979,Andreas Bulling
32091653,Francesco Chiossi
2318992187,Ines Trautmannsheimer
118836242,Changkun Ou
2567636,Uwe Gruenefeld
2267243307,Sven Mayer
2243946392,Mueen Uddin
144469633,Muath A. Obaidat
2297527659,Selvakumar Manickam
1693523622,Shams ul Arfeen Laghari
2317670328,Abdulhalim Dandoush
2305207518,Hidayat Ullah
1733087752,Syed Sajid Ullah
2257314920,Jiang Wu
2264940432,Xuezheng Liu
2090430131,Miao Hu
2323105449,Hongxu Lin
2108558292,Min Chen
2110340623,Yipeng Zhou
2302952017,Di Wu
31944767,Mihai Bâce
2144276894,Yao Wang
2301104923,Weitian Wang
2301036037,Abdullah Abdelhafez
2190626471,Mayar Elfares
2298846891,Xiaojun Ren
2289907221,Jiluan Fan
2289928173,Ning Xu
2268056990,Shaowei Wang
2289908109,Changyu Dong
2289838066,Zikai Wen
2148230004,Chuhan Jiao
2297128656,Yuxin Shen
2296949721,Manjie Xu
2159200959,Weihan Liang
2191749022,Charles Javerliat
2180562075,Sophie Villenave
2289926426,Pierre Raimbaud
2257368207,Guillaume Lavoué
2275277436,Jiahui Xu
2275753438,Haodong Yan
2149410885,Budmonde Duinkharjav
2186873912,Benjamin Liang
2514626,Anjul Patney
2248031214,Rachel Brown
2249711180,Qi Sun
14424818,Yiming Qin
2677570,Xiaoyu Chi
2059154353,Bin Sheng
1988908227,Tim Rolff
2067704931,S. Schmidt
1740244,Frank Steinicke
1800953,S. Frintrop
2145361388,Mengdi Wang
1562617772,Samantha Aziz
33476957,D. Lohr
2217523960,Razvan Stefanescu
1778350,Oleg V. Komogortsev
2115815,S. Bibri
2158510130,Md Ariful Islam Mozumder
2185815881,Tagne Poupi Theodore Armand
2212887741,Shah Muhammad Imtiyaj Uddin
2148264685,Ali Athar
2215099784,Rashedul Islam Sumon
2082387868,Ali Hussain
2144348314,Hee-Cheol Kim
144769044,Florian Müller
1396850289,Fiona Draxler
2057761601,Martin Schmitz
2190958,Pascal Knierim
1679367,Kasper Hornbæk
65974599,Ludwig Sidenmark
47511691,Christopher Clarke
2508003,Joshua Newn
2144869574,Mathias N. Lystbæk
3171800,Ken Pfeuffer
4919595,Hans-Werner Gellersen
,Guanhua Zhang
2212867674,Matteo Bortoletto
152932130,Lei Shi
117597886,C. Burlingham
13489672,Naveen Sendhilnathan
6702266,T. Scott Murdison
2042456,M. Proulx
7553450,Bartlomiej Siniarski
2807443,C. D. Alwis
151453737,Gokul Yenduri
1402997421,Thien Huynh-The
46794211,Gürkan Gür
11041265,T. Gadekallu
145332300,Madhusanka Liyanage
2200525030,Daoming Ji
2056089394,W. You
2109292907,Yisong Chen
2162974690,Pascal Reisert
2275855095,Ralf Küsters
2838598,R. Shadiev
2183229801,Dandan Li
51254486,Difeng Yu
2142628,Ruta Desai
2146320598,Ting Zhang
2704133,Hrvoje Benko
3771610,Tanya R. Jonker
2020345,Aakar Gupta
2146321281,Ting Zhang
51122696,Zhenhong Hu
2115398273,Chi-Hao Wu
19252615,G. Illahi
3208235,M. Siekkinen
2966107,Teemu Kämäräinen
1397613163,Antti Ylä-Jääski
32374164,Frank Steinicke
2057999147,Niklas Stein
83617257,Gianni Bremer
1805100,M. Lappe
145436642,Viet Quoc Pham
39125867,Xuan-Qui Pham
2156262553,Thanh Thi Nguyen
2155438325,Zhu Han
2144021817,Dong-Seong Kim
,Yao Wang
2110711829,Daniel Martin
143772343,A. Serrano
83485035,Alexander W. Bergman
1731170,Gordon Wetzstein
1775667,B. Masiá
2190622876,Rolff Stein Lappe
2190622881,Steinicke Frintrop
33081809,J. Borst
145494696,Cleotilde González
8116054,Nele Russwinkel
2285886672,胡志明
2285860706,Zhi-ming Hu
2159548239,LI Sheng
31648700,Gai Meng
2256075267,Target Doubled
89921088,S. Lal
2744599,Tessa H. S. Eysink
2229157,H. Gijlers
3154300,B. Veldkamp
2335385742,Johannes Steinrücke
2335385813,Willem B. Verwey
2322470,Shakra Mehak
2232235599,Inês F. Ramos
2244726528,Keerthi Sagar
2090628670,Aswin K Ramasubramanian
2261362713,John D. Kelleher
2220657560,Michael Guilfoyle
2346857,G. Gianini
2199167398,Ernesto Damiani
2210578,M. Leva
2314857059,Zhaoxing Wang
2325697747,Chao Han
2314687622,Bing Yu
2325333412,Kexin Wei
2325429694,Yiqing Li
,Sanfeng Jin
2314454057,Panpan Bai
1949750957,Jieyu Zhu
2169376985,Chengqi Lv
47009558,Yanli Ma
2115538329,Haohan Yang
2285206180,Yaping Zhang
2334693487,Taisei Yamada
2333624728,Hirotake Yamazoe
2109135500,Shuo Li
2145954065,Yanghanzi Zhang
2271726851,Simon Edwards
2271509749,Phil Blythe
2213973960,Ruud Wetzels
2238329089,Martin Wetzels
2315224461,J. G. Lemmink
2238327057,Dhruv Grewal
2329240172,Volker Kuppelwieser
2731596,J. Kivikangas
2857125,Eeva Vilkkumaa
31519649,Julian Blank
6018189,V. Harjunen
2203359566,Pekka Malo
145080287,K. Deb
2329680821,Niklas J. Ravaja
1853038,J. Wallenius
2332327448,Juanjuan Gu
2331681935,Ruoxuan Li
2283539247,Yongjin Zhou
2198688764,Jan Misera
2198694415,Johannes Melchert
1403314047,T. Bork‐Hüffer
4340885,A. Rebreikina
2328730419,Dmitry Zakharchenko
2328730440,Antonina Shaposhnikova
2328730641,Nikita Korotkov
2328727905,Yuri Klimov
2328730451,Tatyana Batysheva
2327762451,Camille Fakche
2299531252,Clayton Hickey
2327764135,Ole Jensen
2325704996,Yueqiao Qiao
2325723127,Dian Song
2317903778,Bufan Liu
2317835452,Sun Woh Lye
2317323958,Zainuddin Bin Zakaria
2298214788,Nanyi Wang
2298290086,Zengrui Li
2298054101,Di Shi
2297984135,Pingting Chen
2298229117,Xipei Ren
11184029,Andreas Stamatis
2239003434,Grant B. Morgan
2320947338,Jorge C. Reyes
2259102259,E. Alshanskaia
2241853693,G. Portnova
2282556659,K. Liaukovich
2311182416,Olga V. Martynova
2321706416,Hongli Yang
2321662380,Xinyi Chen
2321411127,Junjie Li
2321607714,Hao Huang
2139952127,Siqi Cai
2305624274,Haizhou Li
2287422332,Yahui Liu
2287427388,Jingyuan Li
2152695910,Yingbo Sun
2303428651,Xuewu Ji
2313990489,T. Rahnuma
2313986290,Sairamya Nanjappan Jothiraj
2182205128,Vishal Kuvar
7012927,Myrthe Faber
2241148354,Robert T. Knight
2265393677,Julia W. Y. Kam
2160060433,Xinman Wang
2184972359,Baoqi Che
2311154374,Qi Lou
2184794893,Rong Zhu
2324117934,Sapana Chandel
2324112574,Riju Bhattacharya
2323588509,Manjushree Nayak
2324121713,Astha Pathak
1845782669,Shaobo Liang
2156255382,Dan Wu
2298563282,Chenyang Zhang
2311004429,Feng Ye
2311002395,Min Yin
2256936790,Leilei Cao
2301907482,Shouqian Sun
2311078393,Xuanzheng Wang
2193910827,Are Dæhlen
2124792,I. Heldal
40323433,Jozsef Katona
2321092968,Jiaju He
2056988765,Chen Xia
2191740728,Kuan Li
2321067839,Tian Zhang
2321426442,Xinyi Duan
2140094418,Stefanos Balaskas
2273125568,Maria Koutroumani
3134864,Maria Rigou
3231685,S. Sirmakessis
2161660776,Ningzhi Tang
2302949509,Junwen An
2303359193,Meng Chen
9719234,Aakash Bansal
2302891718,Yu Huang
2284986465,Collin McMillan
2257852932,T. Li
2202000875,Yuhu Feng
47761580,Keisuke Maeda
144392699,Takahiro Ogawa
144029207,M. Haseyama
2294643262,Yu-Hsiu Hung
2294868340,Yongsheng Tan
147218429,Kritika Johari
2281681790,Rishabh Bhardwaj
2109200350,Jung-jae Kim
3210332,W. Yow
2281683690,U.-Xuan Tan
2149171868,Xin Zhang
2292888741,Lin He
2260686065,Qiang Gao
2221917011,Ning Jiang
2308809142,Yi-Jing Chen
2237093624,Huai-Sheng Huang
2239205425,Kota Tsubouchi
2106697255,Kenta Taoka
40063757,Kaori Ikematsu
2735982,Shota Yamanaka
2257685,Koya Narumi
2298062847,Yasuhiro Kawahara
1434947866,J. L. Gómez-Sirvent
1405526330,Alicia Fernández-Sotos
2248588555,Antonio Fernández-Caballero
2232506312,Desirée Fernández-Sotos
2216032212,Holly Gorin
39237106,J. Patel
5772106,Q. Qiu
31825256,A. Merians
144748363,S. Adamovich
3855798,G. Fluet
1491780229,Beatriz García-Carrión
1401327401,Francisco Muñoz-Leiva
1736409069,Salvador del Barrio-García
2228660,L. Porcu
2197552484,René Walendy
2288918497,Markus Weber
49297766,Jingjie Li
2069538280,Steffen Becker
35925667,Carina Wiesen
49636119,M. Elson
2286403021,Younghyun Kim
1910642,Kassem Fawaz
2796902,N. Rummel
2259872271,Christof Paar
1438303394,Kleanthis Avramidis
2251983816,Melinda Y. Chang
2284529960,Rahul Sharma
2251462918,Mark S. Borchert
2284241885,Shrikanth Narayanan
2275911712,Hua Li
19183688,Anjiao Peng
30586153,Wanlin Lai
2285972060,Junru Wu
83745965,Shu-jun Ji
2284947137,Dan Hu
2284824763,Shujuan Chen
2192863912,Chenxing Zhu
2204263196,Qiulei Hong
2284824720,Mingsha Zhang
2258449185,Lei Chen
2066169851,Tong Qin
2605751,W. Fias
2209634,N. Weghe
2265072043,Haosheng Huang
2281332276,Wojciech Rymarkiewicz
69855163,Paweł Cybulski
107871645,Tymoteusz Horbiński
32372088,N. Castner
1752865048,M. J. Seikavandi
2294726165,Maria Jung Barret
2192553224,Riccardo Pecori
88756902,Paolo Presti
2292321711,Pietro Avanzini
1698181,L. Aversano
2292320859,Fausto Caruana
1706324,Marta Cimitile
2168665997,Debora Montano
2140963335,Davide Ruzzon
1689571,M. Bernardi
2292321841,Giovanni Vecchiato
6590574,H. Herlina
9321938,K. A. Nugraha
2264897189,José L. Gómez Sirvent
1413944804,Roberto Sánchez-Reolid
2264896838,Francisco de la Rosa López
143677508,C. Gentile
48285779,E. Gruppioni
2065592265,Mariano Alcañiz
2282298328,L. Angrisani
2238988946,Pasquale Arpaia
2717465,E. D. Benedetto
1581989079,Luigi Duraccio
1819968648,Lucía Gómez-Zaragozá
1401067645,J. Marín-Morales
90570676,M. E. Minissi
1380864237,Moein Razavi
2087427694,Samira Ziyadidegan
72734639,A. Mahmoudzadeh
66171439,Saber Kazeminasab
30465866,Elaheh Baharlouei
2340690,Vahid Janfaza
2141693749,Reza Jahromi
49369102,F. Sasangohar
2149307892,Christopher Weirich
2256307289,Yandan Lin
2237232177,Tran Quoc Khanh
2235517375,Edurne Bernal-Berdun
71374000,Sandra Malpica
2253445589,Pedro J Perez
2064797701,Diego Gutierrez
2248903210,Nikolaos Merlemis
51133862,A. Kesidis
2243240631,Neeraja Bhide
2093083471,N. Hashimoto
2243243471,Kazimierz Dokurno
2243237345,Chris Van der Hoorn
2239125023,Sascha Hoogendoorn-Lanser
98019229,S. Nordhoff
2181903101,Dongwoo Kang
2145420316,Youn Kyu Lee
121619346,Jong-Myoung Jeong
2257980948,Riccardo Crescenti
3036369,Piercarlo Dondi
2239114351,Marco Porta
49926135,Cristiano Resta
2257977893,Gianfranco Rotondo
2274612095,Paola Ruiz Puentes
1416013662,R. Soberanis-Mukul
2274419196,Ayberk Acar
2214855163,Iris Gupta
2022918937,Joyraj Bhowmick
2274462340,Yizhou Li
2261285383,Ahmed Ghazi
1724337,P. Kazanzides
2148527868,Jie Ying Wu
2264318790,Mathias Unberath
2119720873,Doaa Alrefaei
1756374,Soussan Djamasbi
2173415638,Diane Strong
115080976,Francisco Campos
2080696028,C. M. Amaro
2067349661,J. Duarte
2052045218,Rui Mendes
153819001,Fernando Martins
2181875330,Mustafa Can Gursesli
2225124305,Mehmet Emin Selek
2225132909,Mustafa Oktay Samur
3448483,Mirko Duradoni
35202727,Kyoungju Park
3040140,A. Guazzini
1730665,A. Lanatà
1387858859,Hongyang Jiang
2034207732,Yilin Hou
152587754,Hanpei Miao
113660076,Haili Ye
2147414869,Mengdi Gao
2108675312,Xiaolin Li
2140636595,Richu Jin
2155403822,Jiang Liu
2268717064,Jia Li Ma
51173394,Sharath C. Koorathota
1812793,P. Sajda
1793014,Matthias Scheutz
2139553851,Shuchin Aeron
152354211,Ayca Aygun
36498574,J. D. de Ruiter
1731407,S. Fantini
82376456,Cristianne Fernandez
2095963113,Z. Haga
123233017,Thuan Q. Nguyen
51454393,Boyang Lyu
2178743898,Lisa Grabinger
30234813,Florian Hauser
2121717198,Juergen Mottok
2163060330,Shu Wei
2235101548,Desmond Bloemers
2338435,Aitor Rovira
47065438,Moritz Langner
8426739,Peyman Toreini
1806905,A. Maedche
3120821,Ruikun Luo
122750647,Yifan Weng
143691605,P. Jayakumar
49194191,M. Brudnak
32665366,V. Paul
2544547,Vishnu R. Desaraju
3235368,J. Stein
2597861,Tulga Ersal
2107546902,X. J. Yang
2097865751,V. Vinayak
2120698750,Mohan Paliwal
2120339308,J. C.
48859233,Zhili Tang
2111036733,Xiaoyu Liu
51029581,Hongqiang Huo
2152362927,Min Tang
2125194430,Xiaofeng Qiao
49025662,Duo Chen
2152535655,Ying Dong
2165836982,Linyuan Fan
2165960249,Jinghui Wang
2152944829,Xin Du
2211903919,Jieyi Guo
2118166644,Yubo Fan
2127838349,Giulia Masi
2151389303,G. Amprimo
30505218,Claudia Ferraris
2583537,L. Priano
2055920139,Shan Tian
2135232673,C. I. Guerrero-Arenas
2211149105,F. Osornio-García
2172438908,Chao Gao
2158406398,Qi Yang
153006874,Yihong Qi
2204263854,Tao Ma
79320189,Kuiren Su
2116590062,Zhou Zhou
2160874857,Xin Jin
2148897654,Kai Wang
148302044,Vicente Luis del Campo
7390031,Jesús Morenas Martín
2202716554,Juan Luis León Llamas
2123880509,Juan Francisco Ortega Morán
1402786937,J. Díaz-García
1401850553,T. García-Calvo
38449357,Maximilian P. Oppelt
2105729816,Andreas Foltyn
2028192005,J. Deuschel
50335674,N. Lang
38584253,Nina Holzer
2150112963,Bjoern M. Eskofier
2198871696,Seung Hee Yang
2157142119,Seungbong Lee
2112511387,Jaehoon Jeong
2111351282,Nahyun Kim
2193186666,Manjae Shin
2109513808,Sungmin Kim
2189073787,André Luiz Damião de Paula
123584248,Marina Lourenção
137830977,Janaina de Moura Engracia Giraldi
2124198457,Jorge Henrique Caldeira de Oliveira
1669615972,Xiaotong Sun
2162776373,Xu Sun
2242060944,Qingfeng Wang
2144796408,Xiang Wang
2148358245,Luying Feng
2134788901,Yifan Yang
2171653796,Ying Jing
2048349299,Canjun Yang
2155924210,Sheng Zhang
2140737723,David Bouvarel
2067541570,J. Gardette
2187001731,Manon Saint-Macary
4592861,P. Hot
31205297,Chennan Wu
2152799465,Yang Liu
2144102629,Xiang Guo
2152254004,Tianshui Zhu
9214063,Zongliang Bao
2135444,L. Carelli
40625186,F. Solca
10423294,Sofia Tagini
